instance,algorithm,movement_mode,scheme,seed,population,evaluation_budget,evaluations,best_found_at_evaluation,cost,rpd,feasible,initially_feasible_rate,added_columns,removed_columns,runtime_seconds,python,numpy,role,scale,reference_type
scpa1,ABLATION_IID,IID,S2-ELIT,1,10,300,300,28,257.0,1.5810276679841897,True,0.03333333333333333,12785,16399,1.513208375312388,3.13.15,2.5.1,calibration,medium,optimum
scpa1,ABLATION_IID,IID,S2-ELIT,2,10,300,300,58,257.0,1.5810276679841897,True,0.03333333333333333,13002,16836,1.4487026669085026,3.13.15,2.5.1,calibration,medium,optimum
scpa1,ABLATION_IID,IID,S2-ELIT,3,10,300,300,64,257.0,1.5810276679841897,True,0.03333333333333333,12816,16572,1.6017408752813935,3.13.15,2.5.1,calibration,medium,optimum
scpa1,ABLATION_IID,IID,S2-ELIT,4,10,300,300,48,257.0,1.5810276679841897,True,0.03333333333333333,12902,16634,1.733200749848038,3.13.15,2.5.1,calibration,medium,optimum
scpa1,ABLATION_IID,IID,V3-ELIT,0,10,300,300,33,257.0,1.5810276679841897,True,0.03333333333333333,15241,17116,1.8591959159821272,3.13.15,2.5.1,calibration,medium,optimum
scpa1,ABLATION_IID,IID,V3-ELIT,1,10,300,300,41,257.0,1.5810276679841897,True,0.03333333333333333,15184,16986,1.886537958867848,3.13.15,2.5.1,calibration,medium,optimum
scpa1,ABLATION_IID,IID,V3-ELIT,2,10,300,300,49,257.0,1.5810276679841897,True,0.03333333333333333,15072,17069,1.9551949170418084,3.13.15,2.5.1,calibration,medium,optimum
scpa1,ABLATION_IID,IID,V3-ELIT,3,10,300,300,39,257.0,1.5810276679841897,True,0.03333333333333333,15378,17340,2.122054667212069,3.13.15,2.5.1,calibration,medium,optimum
scpa1,ABLATION_IID,IID,V3-ELIT,4,10,300,300,28,256.0,1.1857707509881423,True,0.03333333333333333,15257,17101,1.8149440409615636,3.13.15,2.5.1,calibration,medium,optimum
scpnre1,GREEDY,N/A,N/A,N/A,N/A,1,1,1,30.0,3.4482758620689653,True,N/A,30,0,0.01593654230237007,3.13.15,2.5.1,calibration,large,optimum
scpnre1,BPWO,PWO,S2-ELIT,0,10,300,300,65,29.0,0.0,True,0.03333333333333333,2470,24685,0.8190588331781328,3.13.15,2.5.1,calibration,large,optimum
scpnre1,BPWO,PWO,S2-ELIT,1,10,300,300,21,29.0,0.0,True,0.03333333333333333,2382,24848,0.8408001670613885,3.13.15,2.5.1,calibration,large,optimum
scpnre1,BPWO,PWO,S2-ELIT,2,10,300,300,30,29.0,0.0,True,0.03333333333333333,2446,24818,0.8391852080821991,3.13.15,2.5.1,calibration,large,optimum
scpnre1,BPWO,PWO,S2-ELIT,3,10,300,300,36,29.0,0.0,True,0.03333333333333333,2433,24997,0.8083045841194689,3.13.15,2.5.1,calibration,large,optimum
scpnre1,BPWO,PWO,S2-ELIT,4,10,300,300,22,29.0,0.0,True,0.03333333333333333,2429,24634,0.8067668341100216,3.13.15,2.5.1,calibration,large,optimum
scpnre1,BPWO,PWO,V3-ELIT,0,10,300,300,40,29.0,0.0,True,0.03333333333333333,2590,24700,0.8385646250098944,3.13.15,2.5.1,calibration,large,optimum
scpnre1,BPWO,PWO,V3-ELIT,1,10,300,300,36,29.0,0.0,True,0.03333333333333333,2597,24883,0.8235144587233663,3.13.15,2.5.1,calibration,large,optimum
scpnre1,BPWO,PWO,V3-ELIT,2,10,300,300,57,29.0,0.0,True,0.03333333333333333,2646,24835,0.8558884169906378,3.13.15,2.5.1,calibration,large,optimum
scpnre1,BPWO,PWO,V3-ELIT,3,10,300,300,32,29.0,0.0,True,0.03333333333333333,2597,25011,0.8331985413096845,3.13.15,2.5.1,calibration,large,optimum
scpnre1,BPWO,PWO,V3-ELIT,4,10,300,300,27,29.0,0.0,True,0.03333333333333333,2628,24657,0.9205262917093933,3.13.15,2.5.1,calibration,large,optimum
scpnre1,ABLATION_IID,IID,S2-ELIT,0,10,300,300,32,29.0,0.0,True,0.03333333333333333,4423,24808,1.7300525838509202,3.13.15,2.5.1,calibration,large,optimum
scpnre1,ABLATION_IID,IID,S2-ELIT,1,10,300,300,33,29.0,0.0,True,0.03333333333333333,4494,24977,1.3576289578340948,3.13.15,2.5.1,calibration,large,optimum
scpnre1,ABLATION_IID,IID,S2-ELIT,2,10,300,300,25,29.0,0.0,True,0.03333333333333333,4402,24911,1.1630112081766129,3.13.15,2.5.1,calibration,large,optimum
scpnre1,ABLATION_IID,IID,S2-ELIT,3,10,300,300,26,29.0,0.0,True,0.03333333333333333,4521,25113,1.176389040891081,3.13.15,2.5.1,calibration,large,optimum
scpnre1,ABLATION_IID,IID,S2-ELIT,4,10,300,300,86,29.0,0.0,True,0.03333333333333333,4614,24768,1.2765290825627744,3.13.15,2.5.1,calibration,large,optimum
scpnre1,ABLATION_IID,IID,V3-ELIT,0,10,300,300,34,29.0,0.0,True,0.03333333333333333,5252,24810,1.4162974157370627,3.13.15,2.5.1,calibration,large,optimum
scpnre1,ABLATION_IID,IID,V3-ELIT,1,10,300,300,31,29.0,0.0,True,0.03333333333333333,5244,24984,1.4631731668487191,3.13.15,2.5.1,calibration,large,optimum
scpnre1,ABLATION_IID,IID,V3-ELIT,2,10,300,300,28,29.0,0.0,True,0.03333333333333333,5327,24969,1.402077792212367,3.13.15,2.5.1,calibration,large,optimum
scpnre1,ABLATION_IID,IID,V3-ELIT,3,10,300,300,21,29.0,0.0,True,0.03333333333333333,5268,25121,1.3864423339255154,3.13.15,2.5.1,calibration,large,optimum
scpnre1,ABLATION_IID,IID,V3-ELIT,4,10,300,300,35,29.0,0.0,True,0.03333333333333333,5366,24783,1.4003847078420222,3.13.15,2.5.1,calibration,large,optimum
scpnrg1,GREEDY,N/A,N/A,N/A,N/A,1,1,1,189.0,7.386363636363637,True,N/A,130,14,0.18831766722723842,3.13.15,2.5.1,calibration,very_large,best_known
scpnrg1,BPWO,PWO,S2-ELIT,0,10,300,300,293,179.0,1.7045454545454546,True,0.03333333333333333,10683,50252,5.008374083787203,3.13.15,2.5.1,calibration,very_large,best_known
scpnrg1,BPWO,PWO,S2-ELIT,1,10,300,300,195,182.0,3.409090909090909,True,0.03333333333333333,10907,50251,5.976502791047096,3.13.15,2.5.1,calibration,very_large,best_known
scpnrg1,BPWO,PWO,S2-ELIT,2,10,300,300,127,178.0,1.1363636363636365,True,0.03333333333333333,10968,50134,8.109058791771531,3.13.15,2.5.1,calibration,very_large,best_known
scpnrg1,BPWO,PWO,S2-ELIT,3,10,300,300,34,180.0,2.272727272727273,True,0.03333333333333333,10622,50300,5.463180374819785,3.13.15,2.5.1,calibration,very_large,best_known
scpnrg1,BPWO,PWO,S2-ELIT,4,10,300,300,155,180.0,2.272727272727273,True,0.03333333333333333,10885,50292,5.704590083099902,3.13.15,2.5.1,calibration,very_large,best_known
scpnrg1,BPWO,PWO,V3-ELIT,0,10,300,300,184,181.0,2.840909090909091,True,0.03333333333333333,11515,50654,5.855589165817946,3.13.15,2.5.1,calibration,very_large,best_known
scpnrg1,BPWO,PWO,V3-ELIT,1,10,300,300,280,181.0,2.840909090909091,True,0.03333333333333333,11864,50784,5.632095541805029,3.13.15,2.5.1,calibration,very_large,best_known
scpnrg1,BPWO,PWO,V3-ELIT,2,10,300,300,158,180.0,2.272727272727273,True,0.03333333333333333,11529,50066,5.573988000396639,3.13.15,2.5.1,calibration,very_large,best_known
scpnrg1,BPWO,PWO,V3-ELIT,3,10,300,300,159,181.0,2.840909090909091,True,0.03333333333333333,11540,50855,5.693693959154189,3.13.15,2.5.1,calibration,very_large,best_known
scpnrg1,BPWO,PWO,V3-ELIT,4,10,300,300,236,179.0,1.7045454545454546,True,0.03333333333333333,11634,50655,5.727022374980152,3.13.15,2.5.1,calibration,very_large,best_known
scpnrg1,ABLATION_IID,IID,S2-ELIT,0,10,300,300,90,180.0,2.272727272727273,True,0.03333333333333333,19109,51301,13.034610874950886,3.13.15,2.5.1,calibration,very_large,best_known
scpnrg1,ABLATION_IID,IID,S2-ELIT,1,10,300,300,106,180.0,2.272727272727273,True,0.03333333333333333,18946,51351,12.079142083413899,3.13.15,2.5.1,calibration,very_large,best_known
scpnrg1,ABLATION_IID,IID,S2-ELIT,2,10,300,300,90,180.0,2.272727272727273,True,0.03333333333333333,19048,51156,12.781800874974579,3.13.15,2.5.1,calibration,very_large,best_known
scpnrg1,ABLATION_IID,IID,S2-ELIT,3,10,300,300,289,178.0,1.1363636363636365,True,0.03333333333333333,19148,51570,11.948229959234595,3.13.15,2.5.1,calibration,very_large,best_known
scpnrg1,ABLATION_IID,IID,S2-ELIT,4,10,300,300,102,180.0,2.272727272727273,True,0.03333333333333333,18837,51104,13.803509540855885,3.13.15,2.5.1,calibration,very_large,best_known
scpnrg1,ABLATION_IID,IID,V3-ELIT,0,10,300,300,137,181.0,2.840909090909091,True,0.03333333333333333,22107,51554,16.404527166858315,3.13.15,2.5.1,calibration,very_large,best_known
scpnrg1,ABLATION_IID,IID,V3-ELIT,1,10,300,300,255,180.0,2.272727272727273,True,0.03333333333333333,22376,51794,16.431786166969687,3.13.15,2.5.1,calibration,very_large,best_known
scpnrg1,ABLATION_IID,IID,V3-ELIT,2,10,300,300,119,179.0,1.7045454545454546,True,0.03333333333333333,22174,51354,16.258739542216063,3.13.15,2.5.1,calibration,very_large,best_known
scpnrg1,ABLATION_IID,IID,V3-ELIT,3,10,300,300,109,180.0,2.272727272727273,True,0.03333333333333333,22334,51922,16.712600666098297,3.13.15,2.5.1,calibration,very_large,best_known
scpnrg1,ABLATION_IID,IID,V3-ELIT,4,10,300,300,236,180.0,2.272727272727273,True,0.03333333333333333,22236,51580,17.36859195912257,3.13.15,2.5.1,calibration,very_large,best_known
