instance,algorithm,movement_mode,scheme,selection_mode,state_update_mode,degenerate_cohesion,latent_amplitude,repair_feedback,seed,population,evaluation_budget,evaluations,best_found_at_evaluation,cost,rpd,feasible,initially_feasible_rate,added_columns,removed_columns,acceptance_rate,binary_state_change_rate,global_improvements,runtime_seconds,python,numpy,role,scale,reference_type
scpd3,ALPHA_ALWAYS_SYNC,ALPHA,S1-STD,ALWAYS,SYNC,MIN,4.0,1.0,0,10,6000,6000,2708,80.0,11.11111111111111,True,0.9341666666666667,540,198817,1.0,0.3036727879799666,15,34.24295745899872,3.13.15,2.5.1,development,large,optimum
scpd3,ALPHA_ALWAYS_SYNC,ALPHA,S1-STD,ALWAYS,SYNC,MIN,4.0,1.0,1,10,6000,6000,5679,79.0,9.722222222222221,True,0.9345,493,199667,1.0,0.31252086811352253,21,33.79510237499926,3.13.15,2.5.1,development,large,optimum
scpd3,ALPHA_ALWAYS_SYNC,ALPHA,S1-STD,ALWAYS,SYNC,MIN,4.0,1.0,2,10,6000,6000,4741,79.0,9.722222222222221,True,0.9396666666666667,457,199773,1.0,0.29282136894824706,17,33.7605471670031,3.13.15,2.5.1,development,large,optimum
scpd3,ALPHA_ALWAYS_SYNC,ALPHA,S1-STD,ALWAYS,SYNC,MIN,4.0,1.0,3,10,6000,6000,3113,78.0,8.333333333333334,True,0.9335,506,198251,1.0,0.29265442404006675,15,32.573616207999294,3.13.15,2.5.1,development,large,optimum
scpd3,ALPHA_ALWAYS_SYNC,ALPHA,S1-STD,ALWAYS,SYNC,MIN,4.0,1.0,4,10,6000,6000,3822,81.0,12.5,True,0.9408333333333333,424,199690,1.0,0.28614357262103507,11,32.50777754199953,3.13.15,2.5.1,development,large,optimum
scpd3,ANCHOR_ALWAYS_SYNC,PWO,S1-STD,ALWAYS,SYNC,MIN,4.0,1.0,0,10,6000,6000,85,75.0,4.166666666666667,True,0.9606666666666667,628,28039,1.0,0.025709515859766278,10,33.71859004099679,3.13.15,2.5.1,development,large,optimum
scpd3,ANCHOR_ALWAYS_SYNC,PWO,S1-STD,ALWAYS,SYNC,MIN,4.0,1.0,1,10,6000,6000,68,78.0,8.333333333333334,True,0.9601666666666666,610,27721,1.0,0.032721202003338896,8,33.67419770899869,3.13.15,2.5.1,development,large,optimum
scpd3,ANCHOR_ALWAYS_SYNC,PWO,S1-STD,ALWAYS,SYNC,MIN,4.0,1.0,2,10,6000,6000,464,78.0,8.333333333333334,True,0.9525,650,28177,1.0,0.04223706176961603,8,33.458807333998266,3.13.15,2.5.1,development,large,optimum
scpd3,ANCHOR_ALWAYS_SYNC,PWO,S1-STD,ALWAYS,SYNC,MIN,4.0,1.0,3,10,6000,6000,82,76.0,5.555555555555555,True,0.9675,596,27936,1.0,0.017863105175292153,6,33.95026925000275,3.13.15,2.5.1,development,large,optimum
scpd3,ANCHOR_ALWAYS_SYNC,PWO,S1-STD,ALWAYS,SYNC,MIN,4.0,1.0,4,10,6000,6000,104,76.0,5.555555555555555,True,0.969,558,28125,1.0,0.020868113522537562,7,34.020033458997204,3.13.15,2.5.1,development,large,optimum
scpd3,ANCHOR_GREEDY_SYNC,PWO,S1-STD,GREEDY,SYNC,MIN,4.0,1.0,0,10,6000,6000,2530,73.0,1.3888888888888888,True,0.9646666666666667,669,27942,0.9913188647746244,0.020868113522537562,10,31.446141291999083,3.13.15,2.5.1,development,large,optimum
scpd3,ANCHOR_GREEDY_SYNC,PWO,S1-STD,GREEDY,SYNC,MIN,4.0,1.0,1,10,6000,6000,126,77.0,6.944444444444445,True,0.9611666666666666,616,27758,0.9943238731218698,0.018530884808013355,10,34.093279749999056,3.13.15,2.5.1,development,large,optimum
scpd3,ANCHOR_GREEDY_SYNC,PWO,S1-STD,GREEDY,SYNC,MIN,4.0,1.0,2,10,6000,6000,55,77.0,6.944444444444445,True,0.9683333333333334,583,28096,0.9939899833055091,0.012186978297161937,7,34.599803999997675,3.13.15,2.5.1,development,large,optimum
scpd3,ANCHOR_GREEDY_SYNC,PWO,S1-STD,GREEDY,SYNC,MIN,4.0,1.0,3,10,6000,6000,75,74.0,2.7777777777777777,True,0.9685,656,28046,0.9913188647746244,0.012186978297161937,7,33.03300437500002,3.13.15,2.5.1,development,large,optimum
scpd3,ANCHOR_GREEDY_SYNC,PWO,S1-STD,GREEDY,SYNC,MIN,4.0,1.0,4,10,6000,6000,96,77.0,6.944444444444445,True,0.9673333333333334,590,28088,0.9939899833055091,0.012854757929883139,6,33.030166625001584,3.13.15,2.5.1,development,large,optimum
scpnre3,ALPHA_ALWAYS_SYNC,ALPHA,S1-STD,ALWAYS,SYNC,MIN,4.0,1.0,0,10,6000,6000,296,32.0,18.51851851851852,True,0.9818333333333333,117,251780,1.0,0.24290484140233723,7,55.504064166001626,3.13.15,2.5.1,development,large,optimum
scpnre3,ALPHA_ALWAYS_SYNC,ALPHA,S1-STD,ALWAYS,SYNC,MIN,4.0,1.0,1,10,6000,6000,1479,32.0,18.51851851851852,True,0.9806666666666667,131,252112,1.0,0.2567612687813022,6,55.28025495899783,3.13.15,2.5.1,development,large,optimum
scpnre3,ALPHA_ALWAYS_SYNC,ALPHA,S1-STD,ALWAYS,SYNC,MIN,4.0,1.0,2,10,6000,6000,744,30.0,11.11111111111111,True,0.9805,123,251676,1.0,0.2365609348914858,10,55.053761957999086,3.13.15,2.5.1,development,large,optimum
scpnre3,ALPHA_ALWAYS_SYNC,ALPHA,S1-STD,ALWAYS,SYNC,MIN,4.0,1.0,3,10,6000,6000,70,33.0,22.22222222222222,True,0.9821666666666666,110,252295,1.0,0.28914858096828044,3,54.63773066600697,3.13.15,2.5.1,development,large,optimum
scpnre3,ALPHA_ALWAYS_SYNC,ALPHA,S1-STD,ALWAYS,SYNC,MIN,4.0,1.0,4,10,6000,6000,5673,33.0,22.22222222222222,True,0.9828333333333333,117,251423,1.0,0.2709515859766277,3,55.53881641699991,3.13.15,2.5.1,development,large,optimum
scpnre3,ANCHOR_ALWAYS_SYNC,PWO,S1-STD,ALWAYS,SYNC,MIN,4.0,1.0,0,10,6000,6000,43,29.0,7.407407407407407,True,0.9785,251,34685,1.0,0.013689482470784642,4,55.63718208299542,3.13.15,2.5.1,development,large,optimum
scpnre3,ANCHOR_ALWAYS_SYNC,PWO,S1-STD,ALWAYS,SYNC,MIN,4.0,1.0,1,10,6000,6000,260,29.0,7.407407407407407,True,0.9711666666666666,294,35019,1.0,0.032220367278798,5,55.5001150829994,3.13.15,2.5.1,development,large,optimum
scpnre3,ANCHOR_ALWAYS_SYNC,PWO,S1-STD,ALWAYS,SYNC,MIN,4.0,1.0,2,10,6000,6000,79,29.0,7.407407407407407,True,0.9775,249,35098,1.0,0.016026711185308847,6,54.79900770799577,3.13.15,2.5.1,development,large,optimum
scpnre3,ANCHOR_ALWAYS_SYNC,PWO,S1-STD,ALWAYS,SYNC,MIN,4.0,1.0,3,10,6000,6000,43,31.0,14.814814814814815,True,0.9665,392,35282,1.0,0.040901502504173626,4,55.22978083299677,3.13.15,2.5.1,development,large,optimum
scpnre3,ANCHOR_ALWAYS_SYNC,PWO,S1-STD,ALWAYS,SYNC,MIN,4.0,1.0,4,10,6000,6000,103,29.0,7.407407407407407,True,0.9721666666666666,324,34934,1.0,0.024707846410684475,4,54.608232874998066,3.13.15,2.5.1,development,large,optimum
scpnre3,ANCHOR_GREEDY_SYNC,PWO,S1-STD,GREEDY,SYNC,MIN,4.0,1.0,0,10,6000,6000,233,28.0,3.7037037037037037,True,0.9676666666666667,449,34917,0.9876460767946578,0.014524207011686144,7,57.069146792004176,3.13.15,2.5.1,development,large,optimum
scpnre3,ANCHOR_GREEDY_SYNC,PWO,S1-STD,GREEDY,SYNC,MIN,4.0,1.0,1,10,6000,6000,91,30.0,11.11111111111111,True,0.9691666666666666,430,35155,0.9908180300500835,0.017696160267111852,6,56.95193108300009,3.13.15,2.5.1,development,large,optimum
scpnre3,ANCHOR_GREEDY_SYNC,PWO,S1-STD,GREEDY,SYNC,MIN,4.0,1.0,2,10,6000,6000,197,28.0,3.7037037037037037,True,0.9568333333333333,504,35311,0.986143572621035,0.022370617696160267,5,57.636203042005945,3.13.15,2.5.1,development,large,optimum
scpnre3,ANCHOR_GREEDY_SYNC,PWO,S1-STD,GREEDY,SYNC,MIN,4.0,1.0,3,10,6000,6000,91,29.0,7.407407407407407,True,0.9675,442,35257,0.9898163606010016,0.014357262103505844,5,56.67882279100013,3.13.15,2.5.1,development,large,optimum
scpnre3,ANCHOR_GREEDY_SYNC,PWO,S1-STD,GREEDY,SYNC,MIN,4.0,1.0,4,10,6000,6000,88,28.0,3.7037037037037037,True,0.9748333333333333,342,34927,0.9948247078464106,0.014023372287145243,5,57.29268633299944,3.13.15,2.5.1,development,large,optimum
scpnrf3,ALPHA_ALWAYS_SYNC,ALPHA,S1-STD,ALWAYS,SYNC,MIN,4.0,1.0,0,10,6000,6000,2,18.0,28.571428571428573,True,0.9945,33,253501,1.0,0.18864774624373956,0,55.30702425000345,3.13.15,2.5.1,development,large,optimum
scpnrf3,ALPHA_ALWAYS_SYNC,ALPHA,S1-STD,ALWAYS,SYNC,MIN,4.0,1.0,1,10,6000,6000,1512,15.0,7.142857142857143,True,0.9931666666666666,41,253421,1.0,0.19265442404006677,3,55.90043862499442,3.13.15,2.5.1,development,large,optimum
scpnrf3,ALPHA_ALWAYS_SYNC,ALPHA,S1-STD,ALWAYS,SYNC,MIN,4.0,1.0,2,10,6000,6000,404,17.0,21.428571428571427,True,0.9943333333333333,34,253596,1.0,0.22420701168614357,1,55.70314895800402,3.13.15,2.5.1,development,large,optimum
scpnrf3,ALPHA_ALWAYS_SYNC,ALPHA,S1-STD,ALWAYS,SYNC,MIN,4.0,1.0,3,10,6000,6000,97,16.0,14.285714285714286,True,0.9946666666666667,33,253413,1.0,0.19482470784641068,2,55.68011899999692,3.13.15,2.5.1,development,large,optimum
scpnrf3,ALPHA_ALWAYS_SYNC,ALPHA,S1-STD,ALWAYS,SYNC,MIN,4.0,1.0,4,10,6000,6000,1,18.0,28.571428571428573,True,0.9943333333333333,37,253574,1.0,0.20133555926544242,0,55.480400041000394,3.13.15,2.5.1,development,large,optimum
scpnrf3,ANCHOR_ALWAYS_SYNC,PWO,S1-STD,ALWAYS,SYNC,MIN,4.0,1.0,0,10,6000,6000,1859,16.0,14.285714285714286,True,0.9728333333333333,228,34919,1.0,0.03706176961602671,2,54.24054783400061,3.13.15,2.5.1,development,large,optimum
scpnrf3,ANCHOR_ALWAYS_SYNC,PWO,S1-STD,ALWAYS,SYNC,MIN,4.0,1.0,1,10,6000,6000,174,16.0,14.285714285714286,True,0.9801666666666666,164,34955,1.0,0.025041736227045076,2,54.58935462500085,3.13.15,2.5.1,development,large,optimum
scpnrf3,ANCHOR_ALWAYS_SYNC,PWO,S1-STD,ALWAYS,SYNC,MIN,4.0,1.0,2,10,6000,6000,97,14.0,0.0,True,0.9801666666666666,178,35078,1.0,0.01719532554257095,3,54.17592091700499,3.13.15,2.5.1,development,large,optimum
scpnrf3,ANCHOR_ALWAYS_SYNC,PWO,S1-STD,ALWAYS,SYNC,MIN,4.0,1.0,3,10,6000,6000,92,16.0,14.285714285714286,True,0.9651666666666666,308,35341,1.0,0.045075125208681135,3,55.49431220800034,3.13.15,2.5.1,development,large,optimum
scpnrf3,ANCHOR_ALWAYS_SYNC,PWO,S1-STD,ALWAYS,SYNC,MIN,4.0,1.0,4,10,6000,6000,158,15.0,7.142857142857143,True,0.9835,162,34955,1.0,0.019532554257095158,3,54.99166295900068,3.13.15,2.5.1,development,large,optimum
scpnrf3,ANCHOR_GREEDY_SYNC,PWO,S1-STD,GREEDY,SYNC,MIN,4.0,1.0,0,10,6000,6000,285,15.0,7.142857142857143,True,0.9675,305,34819,0.9801335559265443,0.016193656093489148,3,56.391346541997336,3.13.15,2.5.1,development,large,optimum
scpnrf3,ANCHOR_GREEDY_SYNC,PWO,S1-STD,GREEDY,SYNC,MIN,4.0,1.0,1,10,6000,6000,99,15.0,7.142857142857143,True,0.9776666666666667,225,35053,0.9881469115191986,0.011853088480801336,3,54.214105874998495,3.13.15,2.5.1,development,large,optimum
scpnrf3,ANCHOR_GREEDY_SYNC,PWO,S1-STD,GREEDY,SYNC,MIN,4.0,1.0,2,10,6000,6000,340,15.0,7.142857142857143,True,0.969,305,35159,0.9841402337228714,0.012353923205342237,3,54.1012547920036,3.13.15,2.5.1,development,large,optimum
scpnrf3,ANCHOR_GREEDY_SYNC,PWO,S1-STD,GREEDY,SYNC,MIN,4.0,1.0,3,10,6000,6000,206,15.0,7.142857142857143,True,0.9685,287,35292,0.9836393989983305,0.017529215358931552,4,55.11390854199999,3.13.15,2.5.1,development,large,optimum
scpnrf3,ANCHOR_GREEDY_SYNC,PWO,S1-STD,GREEDY,SYNC,MIN,4.0,1.0,4,10,6000,6000,23,16.0,14.285714285714286,True,0.97,327,34964,0.9813021702838064,0.011686143572621035,2,54.71066695800255,3.13.15,2.5.1,development,large,optimum
scpnrg3,ALPHA_ALWAYS_SYNC,ALPHA,S1-STD,ALWAYS,SYNC,MIN,4.0,1.0,0,10,6000,6000,5323,199.0,19.879518072289155,True,0.8648333333333333,1146,498675,1.0,0.41151919866444076,34,219.88323537499673,3.13.15,2.5.1,development,very_large,best_known
scpnrg3,ALPHA_ALWAYS_SYNC,ALPHA,S1-STD,ALWAYS,SYNC,MIN,4.0,1.0,1,10,6000,6000,5997,198.0,19.27710843373494,True,0.8628333333333333,1147,499754,1.0,0.4212020033388982,46,219.1115619589982,3.13.15,2.5.1,development,very_large,best_known
scpnrg3,ALPHA_ALWAYS_SYNC,ALPHA,S1-STD,ALWAYS,SYNC,MIN,4.0,1.0,2,10,6000,6000,5821,186.0,12.048192771084338,True,0.8573333333333333,1150,497710,1.0,0.4365609348914858,49,217.79127183300443,3.13.15,2.5.1,development,very_large,best_known
scpnrg3,ALPHA_ALWAYS_SYNC,ALPHA,S1-STD,ALWAYS,SYNC,MIN,4.0,1.0,3,10,6000,6000,4340,184.0,10.843373493975903,True,0.8588333333333333,1115,499723,1.0,0.403338898163606,34,218.13231470900064,3.13.15,2.5.1,development,very_large,best_known
scpnrg3,ALPHA_ALWAYS_SYNC,ALPHA,S1-STD,ALWAYS,SYNC,MIN,4.0,1.0,4,10,6000,6000,5134,193.0,16.265060240963855,True,0.8578333333333333,1149,498065,1.0,0.42020033388981637,34,210.0110305000053,3.13.15,2.5.1,development,very_large,best_known
scpnrg3,ANCHOR_ALWAYS_SYNC,PWO,S1-STD,ALWAYS,SYNC,MIN,4.0,1.0,0,10,6000,6000,101,178.0,7.228915662650603,True,0.9303333333333333,1403,70079,1.0,0.04257095158597663,10,227.089710207998,3.13.15,2.5.1,development,very_large,best_known
scpnrg3,ANCHOR_ALWAYS_SYNC,PWO,S1-STD,ALWAYS,SYNC,MIN,4.0,1.0,1,10,6000,6000,527,176.0,6.024096385542169,True,0.9165,1711,70400,1.0,0.06310517529215359,9,225.83790049999516,3.13.15,2.5.1,development,very_large,best_known
scpnrg3,ANCHOR_ALWAYS_SYNC,PWO,S1-STD,ALWAYS,SYNC,MIN,4.0,1.0,2,10,6000,6000,3821,179.0,7.831325301204819,True,0.9395,1322,69611,1.0,0.035392320534223705,23,224.63659699999698,3.13.15,2.5.1,development,very_large,best_known
scpnrg3,ANCHOR_ALWAYS_SYNC,PWO,S1-STD,ALWAYS,SYNC,MIN,4.0,1.0,3,10,6000,6000,1156,178.0,7.228915662650603,True,0.9353333333333333,1485,70350,1.0,0.03606010016694491,16,225.28402691600058,3.13.15,2.5.1,development,very_large,best_known
scpnrg3,ANCHOR_ALWAYS_SYNC,PWO,S1-STD,ALWAYS,SYNC,MIN,4.0,1.0,4,10,6000,6000,129,181.0,9.036144578313253,True,0.9345,1356,70051,1.0,0.0337228714524207,14,221.5502508330028,3.13.15,2.5.1,development,very_large,best_known
scpnrg3,ANCHOR_GREEDY_SYNC,PWO,S1-STD,GREEDY,SYNC,MIN,4.0,1.0,0,10,6000,6000,4629,176.0,6.024096385542169,True,0.9155,1968,70451,0.9823038397328882,0.040567612687813025,17,212.35154095799953,3.13.15,2.5.1,development,very_large,best_known
scpnrg3,ANCHOR_GREEDY_SYNC,PWO,S1-STD,GREEDY,SYNC,MIN,4.0,1.0,1,10,6000,6000,527,177.0,6.626506024096385,True,0.9195,2499,71203,0.9782971619365609,0.027212020033388983,16,211.52619662499637,3.13.15,2.5.1,development,very_large,best_known
scpnrg3,ANCHOR_GREEDY_SYNC,PWO,S1-STD,GREEDY,SYNC,MIN,4.0,1.0,2,10,6000,6000,261,173.0,4.216867469879518,True,0.92,2223,70707,0.9808013355592654,0.030717863105175294,24,216.53898158299853,3.13.15,2.5.1,development,very_large,best_known
scpnrg3,ANCHOR_GREEDY_SYNC,PWO,S1-STD,GREEDY,SYNC,MIN,4.0,1.0,3,10,6000,6000,195,173.0,4.216867469879518,True,0.9355,1897,70994,0.9881469115191986,0.021202003338898164,18,214.80159599999752,3.13.15,2.5.1,development,very_large,best_known
scpnrg3,ANCHOR_GREEDY_SYNC,PWO,S1-STD,GREEDY,SYNC,MIN,4.0,1.0,4,10,6000,6000,4525,174.0,4.819277108433735,True,0.9215,2068,70462,0.9808013355592654,0.028213689482470786,17,218.4002291249999,3.13.15,2.5.1,development,very_large,best_known
scpnrh3,ALPHA_ALWAYS_SYNC,ALPHA,S1-STD,ALWAYS,SYNC,MIN,4.0,1.0,0,10,6000,6000,501,76.0,28.8135593220339,True,0.9648333333333333,246,503069,1.0,0.34707846410684473,5,210.4844582089936,3.13.15,2.5.1,development,very_large,best_known
scpnrh3,ALPHA_ALWAYS_SYNC,ALPHA,S1-STD,ALWAYS,SYNC,MIN,4.0,1.0,1,10,6000,6000,5572,71.0,20.338983050847457,True,0.9606666666666667,266,504619,1.0,0.35442404006677797,11,175.22778383399418,3.13.15,2.5.1,development,very_large,best_known
scpnrh3,ALPHA_ALWAYS_SYNC,ALPHA,S1-STD,ALWAYS,SYNC,MIN,4.0,1.0,2,10,6000,6000,760,76.0,28.8135593220339,True,0.9618333333333333,270,503214,1.0,0.3444073455759599,6,175.17067387499992,3.13.15,2.5.1,development,very_large,best_known
scpnrh3,ALPHA_ALWAYS_SYNC,ALPHA,S1-STD,ALWAYS,SYNC,MIN,4.0,1.0,3,10,6000,6000,1265,76.0,28.8135593220339,True,0.9655,236,504215,1.0,0.3477462437395659,6,73.33604241600551,3.13.15,2.5.1,development,very_large,best_known
scpnrh3,ALPHA_ALWAYS_SYNC,ALPHA,S1-STD,ALWAYS,SYNC,MIN,4.0,1.0,4,10,6000,6000,5291,72.0,22.033898305084747,True,0.9605,256,503640,1.0,0.35575959933222034,11,73.13673087499774,3.13.15,2.5.1,development,very_large,best_known
scpnrh3,ANCHOR_ALWAYS_SYNC,PWO,S1-STD,ALWAYS,SYNC,MIN,4.0,1.0,0,10,6000,6000,177,70.0,18.64406779661017,True,0.9536666666666667,829,70013,1.0,0.03672787979966611,9,220.86581995900633,3.13.15,2.5.1,development,very_large,best_known
scpnrh3,ANCHOR_ALWAYS_SYNC,PWO,S1-STD,ALWAYS,SYNC,MIN,4.0,1.0,1,10,6000,6000,534,64.0,8.474576271186441,True,0.9526666666666667,702,70170,1.0,0.04223706176961603,8,219.48830754099617,3.13.15,2.5.1,development,very_large,best_known
scpnrh3,ANCHOR_ALWAYS_SYNC,PWO,S1-STD,ALWAYS,SYNC,MIN,4.0,1.0,2,10,6000,6000,91,66.0,11.864406779661017,True,0.9621666666666666,649,69844,1.0,0.02370617696160267,10,219.1475131249972,3.13.15,2.5.1,development,very_large,best_known
scpnrh3,ANCHOR_ALWAYS_SYNC,PWO,S1-STD,ALWAYS,SYNC,MIN,4.0,1.0,3,10,6000,6000,143,71.0,20.338983050847457,True,0.9443333333333334,936,70546,1.0,0.057429048414023375,6,73.38774333300535,3.13.15,2.5.1,development,very_large,best_known
scpnrh3,ANCHOR_ALWAYS_SYNC,PWO,S1-STD,ALWAYS,SYNC,MIN,4.0,1.0,4,10,6000,6000,123,65.0,10.169491525423728,True,0.9478333333333333,727,69836,1.0,0.05676126878130217,9,73.37569770799746,3.13.15,2.5.1,development,very_large,best_known
scpnrh3,ANCHOR_GREEDY_SYNC,PWO,S1-STD,GREEDY,SYNC,MIN,4.0,1.0,0,10,6000,6000,260,66.0,11.864406779661017,True,0.9315,1719,70864,0.9636060100166944,0.020868113522537562,11,217.4143156659993,3.13.15,2.5.1,development,very_large,best_known
scpnrh3,ANCHOR_GREEDY_SYNC,PWO,S1-STD,GREEDY,SYNC,MIN,4.0,1.0,1,10,6000,6000,131,65.0,10.169491525423728,True,0.9453333333333334,1232,70759,0.9751252086811353,0.021035058430717863,6,223.501331499996,3.13.15,2.5.1,development,very_large,best_known
scpnrh3,ANCHOR_GREEDY_SYNC,PWO,S1-STD,GREEDY,SYNC,MIN,4.0,1.0,2,10,6000,6000,192,65.0,10.169491525423728,True,0.9485,1129,70421,0.9771285475792988,0.014858096828046745,10,222.84966499999427,3.13.15,2.5.1,development,very_large,best_known
scpnrh3,ANCHOR_GREEDY_SYNC,PWO,S1-STD,GREEDY,SYNC,MIN,4.0,1.0,3,10,6000,6000,405,61.0,3.389830508474576,True,0.9331666666666667,1675,71477,0.9656093489148581,0.021202003338898164,14,141.86683983300463,3.13.15,2.5.1,development,very_large,best_known
scpnrh3,ANCHOR_GREEDY_SYNC,PWO,S1-STD,GREEDY,SYNC,MIN,4.0,1.0,4,10,6000,6000,213,65.0,10.169491525423728,True,0.9416666666666667,1177,70175,0.9772954924874792,0.02337228714524207,11,140.71025866600394,3.13.15,2.5.1,development,very_large,best_known
