instance,algorithm,movement_mode,scheme,rally_mode,binarization_input,seed,population,evaluation_budget,evaluations,best_found_at_evaluation,cost,rpd,feasible,initially_feasible_rate,added_columns,removed_columns,runtime_seconds,python,numpy,role,scale,reference_type
scp63,BPWO_DELTA,PWO,V3-COMP,THRESHOLD,DELTA,1,10,300,300,53,150.0,3.4482758620689653,True,0.81,276,4851,0.22976316697895527,3.13.15,2.5.1,development,small,optimum
scp63,BPWO_DELTA,PWO,V3-COMP,THRESHOLD,DELTA,2,10,300,300,53,150.0,3.4482758620689653,True,0.8566666666666667,241,4892,0.22579354140907526,3.13.15,2.5.1,development,small,optimum
scp63,BPWO_DELTA_PROB,PWO,V3-COMP,PROBABILISTIC,DELTA,0,10,300,300,75,150.0,3.4482758620689653,True,0.76,329,4889,0.21745062479749322,3.13.15,2.5.1,development,small,optimum
scp63,BPWO_DELTA_PROB,PWO,V3-COMP,PROBABILISTIC,DELTA,1,10,300,300,39,148.0,2.0689655172413794,True,0.8433333333333334,260,4826,0.20105379214510322,3.13.15,2.5.1,development,small,optimum
scp63,BPWO_DELTA_PROB,PWO,V3-COMP,PROBABILISTIC,DELTA,2,10,300,300,41,151.0,4.137931034482759,True,0.82,266,4855,0.23129041586071253,3.13.15,2.5.1,development,small,optimum
scp63,BPWO_PROB,PWO,V3-ELIT,PROBABILISTIC,POSITION,0,10,300,300,211,148.0,2.0689655172413794,True,0.03333333333333333,3822,4987,0.3707715831696987,3.13.15,2.5.1,development,small,optimum
scp63,BPWO_PROB,PWO,V3-ELIT,PROBABILISTIC,POSITION,1,10,300,300,41,151.0,4.137931034482759,True,0.03333333333333333,3900,5058,0.365066375117749,3.13.15,2.5.1,development,small,optimum
scp63,BPWO_PROB,PWO,V3-ELIT,PROBABILISTIC,POSITION,2,10,300,300,183,148.0,2.0689655172413794,True,0.03333333333333333,3953,5207,0.3572284998372197,3.13.15,2.5.1,development,small,optimum
scpa3,BPWO_BASE,PWO,V3-ELIT,THRESHOLD,POSITION,0,10,300,300,131,240.0,3.4482758620689653,True,0.03333333333333333,7800,15378,1.228824291843921,3.13.15,2.5.1,development,medium,optimum
scpa3,BPWO_BASE,PWO,V3-ELIT,THRESHOLD,POSITION,1,10,300,300,109,240.0,3.4482758620689653,True,0.03333333333333333,7716,15497,1.245780499652028,3.13.15,2.5.1,development,medium,optimum
scpa3,BPWO_BASE,PWO,V3-ELIT,THRESHOLD,POSITION,2,10,300,300,64,240.0,3.4482758620689653,True,0.03333333333333333,8018,15710,1.2698137499392033,3.13.15,2.5.1,development,medium,optimum
scpa3,BPWO_DELTA,PWO,V3-COMP,THRESHOLD,DELTA,0,10,300,300,87,252.0,8.620689655172415,True,0.77,559,14768,0.806861124932766,3.13.15,2.5.1,development,medium,optimum
scpa3,BPWO_DELTA,PWO,V3-COMP,THRESHOLD,DELTA,1,10,300,300,84,247.0,6.4655172413793105,True,0.8,465,14861,0.7950323750264943,3.13.15,2.5.1,development,medium,optimum
scpa3,BPWO_DELTA,PWO,V3-COMP,THRESHOLD,DELTA,2,10,300,300,82,247.0,6.4655172413793105,True,0.7133333333333334,622,15057,0.8087897920049727,3.13.15,2.5.1,development,medium,optimum
scpa3,BPWO_DELTA_PROB,PWO,V3-COMP,PROBABILISTIC,DELTA,0,10,300,300,89,245.0,5.603448275862069,True,0.74,657,14871,0.8260490419343114,3.13.15,2.5.1,development,medium,optimum
scpa3,BPWO_DELTA_PROB,PWO,V3-COMP,PROBABILISTIC,DELTA,1,10,300,300,61,241.0,3.8793103448275863,True,0.69,770,15048,0.8404432502575219,3.13.15,2.5.1,development,medium,optimum
scpa3,BPWO_DELTA_PROB,PWO,V3-COMP,PROBABILISTIC,DELTA,2,10,300,300,65,260.0,12.068965517241379,True,0.8266666666666667,361,14759,0.8431293331086636,3.13.15,2.5.1,development,medium,optimum
scpa3,BPWO_PROB,PWO,V3-ELIT,PROBABILISTIC,POSITION,0,10,300,300,251,239.0,3.0172413793103448,True,0.03333333333333333,7642,15345,1.6383456657640636,3.13.15,2.5.1,development,medium,optimum
scpa3,BPWO_PROB,PWO,V3-ELIT,PROBABILISTIC,POSITION,1,10,300,300,117,239.0,3.0172413793103448,True,0.03333333333333333,7622,15275,1.6497538750991225,3.13.15,2.5.1,development,medium,optimum
scpa3,BPWO_PROB,PWO,V3-ELIT,PROBABILISTIC,POSITION,2,10,300,300,81,240.0,3.4482758620689653,True,0.03333333333333333,7714,15557,1.6468042908236384,3.13.15,2.5.1,development,medium,optimum
scpb3,BPWO_BASE,PWO,V3-ELIT,THRESHOLD,POSITION,0,10,300,300,62,81.0,1.25,True,0.03333333333333333,3971,14744,1.135625584051013,3.13.15,2.5.1,development,medium,optimum
scpb3,BPWO_BASE,PWO,V3-ELIT,THRESHOLD,POSITION,1,10,300,300,41,81.0,1.25,True,0.03333333333333333,3912,14874,1.0539382910355926,3.13.15,2.5.1,development,medium,optimum
scpb3,BPWO_BASE,PWO,V3-ELIT,THRESHOLD,POSITION,2,10,300,300,100,81.0,1.25,True,0.03333333333333333,3966,14956,1.0466430420055985,3.13.15,2.5.1,development,medium,optimum
scpb3,BPWO_DELTA,PWO,V3-COMP,THRESHOLD,DELTA,0,10,300,300,53,90.0,12.5,True,0.8733333333333333,224,14735,0.775683875195682,3.13.15,2.5.1,development,medium,optimum
scpb3,BPWO_DELTA,PWO,V3-COMP,THRESHOLD,DELTA,1,10,300,300,48,83.0,3.75,True,0.81,286,14939,0.8317741672508419,3.13.15,2.5.1,development,medium,optimum
scpb3,BPWO_DELTA,PWO,V3-COMP,THRESHOLD,DELTA,2,10,300,300,74,80.0,0.0,True,0.7866666666666666,320,15030,0.8513958747498691,3.13.15,2.5.1,development,medium,optimum
