instance,algorithm,movement_mode,scheme,selection_mode,state_update_mode,degenerate_cohesion,latent_amplitude,repair_feedback,seed,population,evaluation_budget,evaluations,best_found_at_evaluation,cost,rpd,feasible,initially_feasible_rate,added_columns,removed_columns,acceptance_rate,binary_state_change_rate,global_improvements,runtime_seconds,python,numpy,role,scale,reference_type
scpnre3,ALPHA_ALWAYS_FEEDBACK,ALPHA,S1-STD,ALWAYS,REPAIR_FEEDBACK,MIN,4.0,1.0,0,10,300,300,267,35.0,29.62962962962963,True,0.9766666666666667,10,34986,1.0,0.3896551724137931,4,1.6200932919964544,3.13.15,2.5.1,development,large,optimum
scpnre3,ALPHA_ALWAYS_FEEDBACK,ALPHA,S1-STD,ALWAYS,REPAIR_FEEDBACK,MIN,4.0,1.0,1,10,300,300,233,36.0,33.333333333333336,True,0.9766666666666667,7,35116,1.0,0.36551724137931035,2,1.586399582993181,3.13.15,2.5.1,development,large,optimum
scpnre3,ALPHA_ALWAYS_FEEDBACK,ALPHA,S1-STD,ALWAYS,REPAIR_FEEDBACK,MIN,4.0,1.0,2,10,300,300,95,38.0,40.74074074074074,True,0.98,6,35065,1.0,0.31724137931034485,4,1.538521792004758,3.13.15,2.5.1,development,large,optimum
scpnre3,ANCHOR_ALWAYS_SYNC,PWO,S1-STD,ALWAYS,SYNC,MIN,4.0,1.0,0,10,300,300,23,29.0,7.407407407407407,True,0.8266666666666667,161,25268,1.0,0.21379310344827587,1,2.5677822079960606,3.13.15,2.5.1,development,large,optimum
scpnre3,ANCHOR_ALWAYS_SYNC,PWO,S1-STD,ALWAYS,SYNC,MIN,4.0,1.0,1,10,300,300,66,29.0,7.407407407407407,True,0.8033333333333333,172,25468,1.0,0.23448275862068965,5,2.5471005829967908,3.13.15,2.5.1,development,large,optimum
scpnre3,ANCHOR_ALWAYS_SYNC,PWO,S1-STD,ALWAYS,SYNC,MIN,4.0,1.0,2,10,300,300,35,30.0,11.11111111111111,True,0.8933333333333333,111,25402,1.0,0.13793103448275862,3,2.2088889590013423,3.13.15,2.5.1,development,large,optimum
scpnre3,ANCHOR_GREEDY_SYNC,PWO,S1-STD,GREEDY,SYNC,MIN,4.0,1.0,0,10,300,300,49,31.0,14.814814814814815,True,0.7966666666666666,228,25338,0.8827586206896552,0.1206896551724138,2,2.4721557079974446,3.13.15,2.5.1,development,large,optimum
scpnre3,ANCHOR_GREEDY_SYNC,PWO,S1-STD,GREEDY,SYNC,MIN,4.0,1.0,1,10,300,300,77,29.0,7.407407407407407,True,0.68,278,25607,0.8655172413793103,0.23793103448275862,6,2.4654187920023105,3.13.15,2.5.1,development,large,optimum
scpnre3,ANCHOR_GREEDY_SYNC,PWO,S1-STD,GREEDY,SYNC,MIN,4.0,1.0,2,10,300,300,65,29.0,7.407407407407407,True,0.8366666666666667,172,25455,0.9206896551724137,0.1206896551724138,5,2.5718186249941937,3.13.15,2.5.1,development,large,optimum
scpnre3,PWO_ALWAYS_FEEDBACK,PWO,S1-STD,ALWAYS,REPAIR_FEEDBACK,MIN,4.0,1.0,0,10,300,300,49,33.0,22.22222222222222,True,0.8033333333333333,237,25513,1.0,0.24482758620689654,3,2.251798332996259,3.13.15,2.5.1,development,large,optimum
scpnre3,PWO_ALWAYS_FEEDBACK,PWO,S1-STD,ALWAYS,REPAIR_FEEDBACK,MIN,4.0,1.0,1,10,300,300,120,32.0,18.51851851851852,True,0.8466666666666667,127,25480,1.0,0.22413793103448276,5,2.241594499995699,3.13.15,2.5.1,development,large,optimum
scpnre3,PWO_ALWAYS_FEEDBACK,PWO,S1-STD,ALWAYS,REPAIR_FEEDBACK,MIN,4.0,1.0,2,10,300,300,33,31.0,14.814814814814815,True,0.83,163,25550,1.0,0.18620689655172415,3,1.5644533330050763,3.13.15,2.5.1,development,large,optimum
scpnrf3,ALPHA_ALWAYS_FEEDBACK,ALPHA,S1-STD,ALWAYS,REPAIR_FEEDBACK,MIN,4.0,1.0,0,10,300,300,2,18.0,28.571428571428573,True,0.9966666666666667,1,35138,1.0,0.19310344827586207,0,1.5396709580018069,3.13.15,2.5.1,development,large,optimum
scpnrf3,ALPHA_ALWAYS_FEEDBACK,ALPHA,S1-STD,ALWAYS,REPAIR_FEEDBACK,MIN,4.0,1.0,1,10,300,300,20,17.0,21.428571428571427,True,0.9966666666666667,1,35313,1.0,0.24482758620689654,1,1.7040348750015255,3.13.15,2.5.1,development,large,optimum
scpnrf3,ALPHA_ALWAYS_FEEDBACK,ALPHA,S1-STD,ALWAYS,REPAIR_FEEDBACK,MIN,4.0,1.0,2,10,300,300,5,18.0,28.571428571428573,True,0.9933333333333333,3,35252,1.0,0.23448275862068965,0,1.7046188749955036,3.13.15,2.5.1,development,large,optimum
scpnrf3,ANCHOR_ALWAYS_SYNC,PWO,S1-STD,ALWAYS,SYNC,MIN,4.0,1.0,0,10,300,300,2,18.0,28.571428571428573,True,0.91,44,25243,1.0,0.10344827586206896,0,2.1865680839982815,3.13.15,2.5.1,development,large,optimum
scpnrf3,ANCHOR_ALWAYS_SYNC,PWO,S1-STD,ALWAYS,SYNC,MIN,4.0,1.0,1,10,300,300,26,17.0,21.428571428571427,True,0.88,66,25494,1.0,0.16896551724137931,1,1.5009323749982286,3.13.15,2.5.1,development,large,optimum
scpnrf3,ANCHOR_ALWAYS_SYNC,PWO,S1-STD,ALWAYS,SYNC,MIN,4.0,1.0,2,10,300,300,25,17.0,21.428571428571427,True,0.9,62,25444,1.0,0.1413793103448276,1,1.4940050000004703,3.13.15,2.5.1,development,large,optimum
scpnrf3,ANCHOR_GREEDY_SYNC,PWO,S1-STD,GREEDY,SYNC,MIN,4.0,1.0,0,10,300,300,23,17.0,21.428571428571427,True,0.91,47,25242,0.9482758620689655,0.06551724137931035,1,2.5569958749983925,3.13.15,2.5.1,development,large,optimum
scpnrf3,ANCHOR_GREEDY_SYNC,PWO,S1-STD,GREEDY,SYNC,MIN,4.0,1.0,1,10,300,300,64,16.0,14.285714285714286,True,0.8366666666666667,100,25517,0.9103448275862069,0.13793103448275862,2,1.5243219580006553,3.13.15,2.5.1,development,large,optimum
scpnrf3,ANCHOR_GREEDY_SYNC,PWO,S1-STD,GREEDY,SYNC,MIN,4.0,1.0,2,10,300,300,21,17.0,21.428571428571427,True,0.9133333333333333,54,25429,0.9448275862068966,0.08275862068965517,1,1.5302489999958198,3.13.15,2.5.1,development,large,optimum
scpnrf3,PWO_ALWAYS_FEEDBACK,PWO,S1-STD,ALWAYS,REPAIR_FEEDBACK,MIN,4.0,1.0,0,10,300,300,2,18.0,28.571428571428573,True,0.8566666666666667,76,25315,1.0,0.15172413793103448,0,1.5093989999950281,3.13.15,2.5.1,development,large,optimum
scpnrf3,PWO_ALWAYS_FEEDBACK,PWO,S1-STD,ALWAYS,REPAIR_FEEDBACK,MIN,4.0,1.0,1,10,300,300,28,16.0,14.285714285714286,True,0.89,66,25500,1.0,0.13448275862068965,1,1.9073295420021168,3.13.15,2.5.1,development,large,optimum
scpnrf3,PWO_ALWAYS_FEEDBACK,PWO,S1-STD,ALWAYS,REPAIR_FEEDBACK,MIN,4.0,1.0,2,10,300,300,21,17.0,21.428571428571427,True,0.88,69,25459,1.0,0.18275862068965518,1,1.8739262079980108,3.13.15,2.5.1,development,large,optimum
scpnrg3,ALPHA_ALWAYS_FEEDBACK,ALPHA,S1-STD,ALWAYS,REPAIR_FEEDBACK,MIN,4.0,1.0,0,10,300,300,192,233.0,40.36144578313253,True,0.8333333333333334,65,69721,1.0,0.5689655172413793,14,5.874164209002629,3.13.15,2.5.1,development,very_large,best_known
scpnrg3,ALPHA_ALWAYS_FEEDBACK,ALPHA,S1-STD,ALWAYS,REPAIR_FEEDBACK,MIN,4.0,1.0,1,10,300,300,252,257.0,54.81927710843374,True,0.8366666666666667,69,69629,1.0,0.6862068965517242,11,5.849279166999622,3.13.15,2.5.1,development,very_large,best_known
scpnrg3,ALPHA_ALWAYS_FEEDBACK,ALPHA,S1-STD,ALWAYS,REPAIR_FEEDBACK,MIN,4.0,1.0,2,10,300,300,272,237.0,42.7710843373494,True,0.8233333333333334,71,68936,1.0,0.7551724137931034,18,5.976593042003515,3.13.15,2.5.1,development,very_large,best_known
scpnrg3,ANCHOR_ALWAYS_SYNC,PWO,S1-STD,ALWAYS,SYNC,MIN,4.0,1.0,0,10,300,300,134,187.0,12.650602409638553,True,0.7566666666666667,796,50738,1.0,0.27586206896551724,9,6.567594125001051,3.13.15,2.5.1,development,very_large,best_known
scpnrg3,ANCHOR_ALWAYS_SYNC,PWO,S1-STD,ALWAYS,SYNC,MIN,4.0,1.0,1,10,300,300,52,191.0,15.060240963855422,True,0.7833333333333333,889,50864,1.0,0.22413793103448276,5,6.45208483299939,3.13.15,2.5.1,development,very_large,best_known
scpnrg3,ANCHOR_ALWAYS_SYNC,PWO,S1-STD,ALWAYS,SYNC,MIN,4.0,1.0,2,10,300,300,76,195.0,17.46987951807229,True,0.7633333333333333,844,50462,1.0,0.2620689655172414,11,5.920250832998136,3.13.15,2.5.1,development,very_large,best_known
scpnrg3,ANCHOR_GREEDY_SYNC,PWO,S1-STD,GREEDY,SYNC,MIN,4.0,1.0,0,10,300,300,69,207.0,24.698795180722893,True,0.82,694,50658,0.9517241379310345,0.16896551724137931,6,6.359379125002306,3.13.15,2.5.1,development,very_large,best_known
scpnrg3,ANCHOR_GREEDY_SYNC,PWO,S1-STD,GREEDY,SYNC,MIN,4.0,1.0,1,10,300,300,217,183.0,10.240963855421686,True,0.7366666666666667,1086,51186,0.8896551724137931,0.2620689655172414,11,6.376303541997913,3.13.15,2.5.1,development,very_large,best_known
scpnrg3,ANCHOR_GREEDY_SYNC,PWO,S1-STD,GREEDY,SYNC,MIN,4.0,1.0,2,10,300,300,271,191.0,15.060240963855422,True,0.71,1102,50788,0.8827586206896552,0.16896551724137931,12,6.587729958999262,3.13.15,2.5.1,development,very_large,best_known
scpnrg3,PWO_ALWAYS_FEEDBACK,PWO,S1-STD,ALWAYS,REPAIR_FEEDBACK,MIN,4.0,1.0,0,10,300,300,84,182.0,9.63855421686747,True,0.6433333333333333,1377,52218,1.0,0.32068965517241377,9,6.021732624998549,3.13.15,2.5.1,development,very_large,best_known
scpnrg3,PWO_ALWAYS_FEEDBACK,PWO,S1-STD,ALWAYS,REPAIR_FEEDBACK,MIN,4.0,1.0,1,10,300,300,182,214.0,28.91566265060241,True,0.72,1356,52344,1.0,0.3896551724137931,6,6.046079499996267,3.13.15,2.5.1,development,very_large,best_known
scpnrg3,PWO_ALWAYS_FEEDBACK,PWO,S1-STD,ALWAYS,REPAIR_FEEDBACK,MIN,4.0,1.0,2,10,300,300,151,218.0,31.325301204819276,True,0.8166666666666667,600,50313,1.0,0.2517241379310345,9,5.835424958000658,3.13.15,2.5.1,development,very_large,best_known
scpnrh3,ALPHA_ALWAYS_FEEDBACK,ALPHA,S1-STD,ALWAYS,REPAIR_FEEDBACK,MIN,4.0,1.0,0,10,300,300,124,82.0,38.983050847457626,True,0.9633333333333334,13,70359,1.0,0.4379310344827586,3,5.915041458996711,3.13.15,2.5.1,development,very_large,best_known
scpnrh3,ALPHA_ALWAYS_FEEDBACK,ALPHA,S1-STD,ALWAYS,REPAIR_FEEDBACK,MIN,4.0,1.0,1,10,300,300,76,81.0,37.28813559322034,True,0.9633333333333334,14,70340,1.0,0.4241379310344828,4,4.043052749999333,3.13.15,2.5.1,development,very_large,best_known
scpnrh3,ALPHA_ALWAYS_FEEDBACK,ALPHA,S1-STD,ALWAYS,REPAIR_FEEDBACK,MIN,4.0,1.0,2,10,300,300,54,77.0,30.508474576271187,True,0.9333333333333333,21,69711,1.0,0.4103448275862069,4,4.0514740830039955,3.13.15,2.5.1,development,very_large,best_known
scpnrh3,ANCHOR_ALWAYS_SYNC,PWO,S1-STD,ALWAYS,SYNC,MIN,4.0,1.0,0,10,300,300,36,77.0,30.508474576271187,True,0.8633333333333333,280,50702,1.0,0.16206896551724137,2,5.874499249999644,3.13.15,2.5.1,development,very_large,best_known
scpnrh3,ANCHOR_ALWAYS_SYNC,PWO,S1-STD,ALWAYS,SYNC,MIN,4.0,1.0,1,10,300,300,125,67.0,13.559322033898304,True,0.76,491,51065,1.0,0.296551724137931,5,3.9245046249998268,3.13.15,2.5.1,development,very_large,best_known
scpnrh3,ANCHOR_ALWAYS_SYNC,PWO,S1-STD,ALWAYS,SYNC,MIN,4.0,1.0,2,10,300,300,49,71.0,20.338983050847457,True,0.7666666666666667,434,50606,1.0,0.2517241379310345,5,3.9279392500029644,3.13.15,2.5.1,development,very_large,best_known
scpnrh3,ANCHOR_GREEDY_SYNC,PWO,S1-STD,GREEDY,SYNC,MIN,4.0,1.0,0,10,300,300,117,70.0,18.64406779661017,True,0.6,856,51368,0.7137931034482758,0.15172413793103448,6,6.524821540995617,3.13.15,2.5.1,development,very_large,best_known
scpnrh3,ANCHOR_GREEDY_SYNC,PWO,S1-STD,GREEDY,SYNC,MIN,4.0,1.0,1,10,300,300,122,71.0,20.338983050847457,True,0.6333333333333333,830,51425,0.7310344827586207,0.13793103448275862,5,5.592742125001678,3.13.15,2.5.1,development,very_large,best_known
scpnrh3,ANCHOR_GREEDY_SYNC,PWO,S1-STD,GREEDY,SYNC,MIN,4.0,1.0,2,10,300,300,70,67.0,13.559322033898304,True,0.7466666666666667,572,50699,0.8275862068965517,0.11379310344827587,5,5.552841290998913,3.13.15,2.5.1,development,very_large,best_known
scpnrh3,PWO_ALWAYS_FEEDBACK,PWO,S1-STD,ALWAYS,REPAIR_FEEDBACK,MIN,4.0,1.0,0,10,300,300,108,71.0,20.338983050847457,True,0.7233333333333334,585,51358,1.0,0.3482758620689655,4,5.821490540998639,3.13.15,2.5.1,development,very_large,best_known
scpnrh3,PWO_ALWAYS_FEEDBACK,PWO,S1-STD,ALWAYS,REPAIR_FEEDBACK,MIN,4.0,1.0,1,10,300,300,282,79.0,33.898305084745765,True,0.8733333333333333,310,50867,1.0,0.2206896551724138,4,3.725946207996458,3.13.15,2.5.1,development,very_large,best_known
scpnrh3,PWO_ALWAYS_FEEDBACK,PWO,S1-STD,ALWAYS,REPAIR_FEEDBACK,MIN,4.0,1.0,2,10,300,300,179,69.0,16.949152542372882,True,0.8433333333333334,260,50583,1.0,0.17586206896551723,4,3.727512249999563,3.13.15,2.5.1,development,very_large,best_known
