instance,algorithm,movement_mode,scheme,seed,population,evaluation_budget,evaluations,best_found_at_evaluation,cost,rpd,feasible,initially_feasible_rate,added_columns,removed_columns,runtime_seconds,python,numpy,role,scale,reference_type
scp42,ABLATION_IID,IID,V3-ELIT,8,10,6000,6000,1014,524.0,2.34375,True,0.0016666666666666668,285882,57521,7.777851874940097,3.13.15,2.5.1,test,small,optimum
scp42,ABLATION_IID,IID,V3-ELIT,9,10,6000,6000,905,524.0,2.34375,True,0.0016666666666666668,285886,57494,7.691738124936819,3.13.15,2.5.1,test,small,optimum
scp42,BGWO,REFERENCE,V3-ELIT,0,10,6000,6000,1953,524.0,2.34375,True,0.0016666666666666668,149203,32264,5.01593654230237,3.13.15,2.5.1,test,small,optimum
scp42,BGWO,REFERENCE,V3-ELIT,1,10,6000,6000,4642,524.0,2.34375,True,0.0016666666666666668,148448,31544,5.005546083673835,3.13.15,2.5.1,test,small,optimum
scp42,BGWO,REFERENCE,V3-ELIT,10,10,6000,6000,683,524.0,2.34375,True,0.0016666666666666668,149238,32090,4.156632333062589,3.13.15,2.5.1,test,small,optimum
scp42,BGWO,REFERENCE,V3-ELIT,11,10,6000,6000,2937,524.0,2.34375,True,0.0016666666666666668,149058,32173,4.189691917039454,3.13.15,2.5.1,test,small,optimum
scp42,BGWO,REFERENCE,V3-ELIT,12,10,6000,6000,3316,521.0,1.7578125,True,0.0016666666666666668,150949,31965,4.083756666164845,3.13.15,2.5.1,test,small,optimum
scp42,BGWO,REFERENCE,V3-ELIT,13,10,6000,6000,2263,524.0,2.34375,True,0.0016666666666666668,149520,32312,4.119888290762901,3.13.15,2.5.1,test,small,optimum
scp42,BGWO,REFERENCE,V3-ELIT,14,10,6000,6000,1049,524.0,2.34375,True,0.0016666666666666668,149565,32333,4.097204166930169,3.13.15,2.5.1,test,small,optimum
scp42,BGWO,REFERENCE,V3-ELIT,15,10,6000,6000,876,524.0,2.34375,True,0.0016666666666666668,149915,32030,4.129858042113483,3.13.15,2.5.1,test,small,optimum
scp42,BGWO,REFERENCE,V3-ELIT,16,10,6000,6000,4614,524.0,2.34375,True,0.0016666666666666668,148059,31550,4.041784000117332,3.13.15,2.5.1,test,small,optimum
scp42,BGWO,REFERENCE,V3-ELIT,17,10,6000,6000,74,525.0,2.5390625,True,0.0016666666666666668,148900,31559,4.095737499650568,3.13.15,2.5.1,test,small,optimum
scp42,BGWO,REFERENCE,V3-ELIT,18,10,6000,6000,617,524.0,2.34375,True,0.0016666666666666668,148881,31940,4.088969000149518,3.13.15,2.5.1,test,small,optimum
scp42,BGWO,REFERENCE,V3-ELIT,19,10,6000,6000,5160,514.0,0.390625,True,0.0016666666666666668,149704,32717,4.551748665980995,3.13.15,2.5.1,test,small,optimum
scp42,BGWO,REFERENCE,V3-ELIT,2,10,6000,6000,151,521.0,1.7578125,True,0.0016666666666666668,152124,32303,5.079901583958417,3.13.15,2.5.1,test,small,optimum
scp42,BGWO,REFERENCE,V3-ELIT,20,10,6000,6000,4926,524.0,2.34375,True,0.0016666666666666668,148405,31449,4.674639875069261,3.13.15,2.5.1,test,small,optimum
scp42,BGWO,REFERENCE,V3-ELIT,21,10,6000,6000,124,524.0,2.34375,True,0.0016666666666666668,149743,32288,4.885585832875222,3.13.15,2.5.1,test,small,optimum
scp42,BGWO,REFERENCE,V3-ELIT,22,10,6000,6000,273,524.0,2.34375,True,0.0016666666666666668,149860,32513,4.848770083393902,3.13.15,2.5.1,test,small,optimum
scp42,BGWO,REFERENCE,V3-ELIT,23,10,6000,6000,1731,520.0,1.5625,True,0.0016666666666666668,148021,31595,4.903295041061938,3.13.15,2.5.1,test,small,optimum
scp42,BGWO,REFERENCE,V3-ELIT,24,10,6000,6000,3757,524.0,2.34375,True,0.0016666666666666668,148893,32104,4.940877582877874,3.13.15,2.5.1,test,small,optimum
scp42,BGWO,REFERENCE,V3-ELIT,25,10,6000,6000,2715,524.0,2.34375,True,0.0016666666666666668,149616,32153,4.5717352498322725,3.13.15,2.5.1,test,small,optimum
scp42,BGWO,REFERENCE,V3-ELIT,26,10,6000,6000,101,525.0,2.5390625,True,0.0016666666666666668,148598,31504,4.533883874770254,3.13.15,2.5.1,test,small,optimum
scp42,BGWO,REFERENCE,V3-ELIT,27,10,6000,6000,1592,514.0,0.390625,True,0.0016666666666666668,149865,32690,4.634480458684266,3.13.15,2.5.1,test,small,optimum
scp42,BGWO,REFERENCE,V3-ELIT,28,10,6000,6000,3051,524.0,2.34375,True,0.0016666666666666668,148172,31593,4.03258804185316,3.13.15,2.5.1,test,small,optimum
scp42,BGWO,REFERENCE,V3-ELIT,29,10,6000,6000,178,521.0,1.7578125,True,0.0016666666666666668,150829,32062,4.105462749954313,3.13.15,2.5.1,test,small,optimum
scp42,BGWO,REFERENCE,V3-ELIT,3,10,6000,6000,81,521.0,1.7578125,True,0.0016666666666666668,148906,31840,5.013013625051826,3.13.15,2.5.1,test,small,optimum
scp42,BGWO,REFERENCE,V3-ELIT,30,10,6000,6000,2284,524.0,2.34375,True,0.0016666666666666668,149907,32421,4.103477042168379,3.13.15,2.5.1,test,small,optimum
scp42,BGWO,REFERENCE,V3-ELIT,4,10,6000,6000,84,524.0,2.34375,True,0.0016666666666666668,149838,32610,4.310306292027235,3.13.15,2.5.1,test,small,optimum
scp42,BGWO,REFERENCE,V3-ELIT,5,10,6000,6000,91,524.0,2.34375,True,0.0016666666666666668,148545,31837,4.30009741615504,3.13.15,2.5.1,test,small,optimum
scp42,BGWO,REFERENCE,V3-ELIT,6,10,6000,6000,3355,524.0,2.34375,True,0.0016666666666666668,149901,32169,4.273048665840179,3.13.15,2.5.1,test,small,optimum
scp42,BGWO,REFERENCE,V3-ELIT,7,10,6000,6000,1059,520.0,1.5625,True,0.0016666666666666668,148394,31744,4.209976875223219,3.13.15,2.5.1,test,small,optimum
scp42,BGWO,REFERENCE,V3-ELIT,8,10,6000,6000,440,524.0,2.34375,True,0.0016666666666666668,150018,32653,4.181042082607746,3.13.15,2.5.1,test,small,optimum
scp42,BGWO,REFERENCE,V3-ELIT,9,10,6000,6000,3781,521.0,1.7578125,True,0.0016666666666666668,150904,32110,4.226386582944542,3.13.15,2.5.1,test,small,optimum
scp42,BPSO,REFERENCE,V3-ELIT,0,10,6000,6000,86,525.0,2.5390625,True,0.0016666666666666668,469120,97301,11.393620290793478,3.13.15,2.5.1,test,small,optimum
scp42,BPSO,REFERENCE,V3-ELIT,1,10,6000,6000,27,527.0,2.9296875,True,0.0016666666666666668,468700,93354,11.20088666677475,3.13.15,2.5.1,test,small,optimum
scp42,BPSO,REFERENCE,V3-ELIT,10,10,6000,6000,46,525.0,2.5390625,True,0.0016666666666666668,469404,97289,12.072445499710739,3.13.15,2.5.1,test,small,optimum
scp42,BPSO,REFERENCE,V3-ELIT,11,10,6000,6000,52,525.0,2.5390625,True,0.0016666666666666668,469455,97455,12.102639375254512,3.13.15,2.5.1,test,small,optimum
scp42,BPSO,REFERENCE,V3-ELIT,12,10,6000,6000,72,525.0,2.5390625,True,0.0016666666666666668,469010,97496,12.068148917052895,3.13.15,2.5.1,test,small,optimum
scp42,BPSO,REFERENCE,V3-ELIT,13,10,6000,6000,132,525.0,2.5390625,True,0.0016666666666666668,469379,97401,12.034404625184834,3.13.15,2.5.1,test,small,optimum
scp42,BPSO,REFERENCE,V3-ELIT,14,10,6000,6000,33,525.0,2.5390625,True,0.0016666666666666668,469416,97285,12.060608999803662,3.13.15,2.5.1,test,small,optimum
scp42,BPSO,REFERENCE,V3-ELIT,15,10,6000,6000,41,525.0,2.5390625,True,0.0016666666666666668,469612,97449,12.058957708068192,3.13.15,2.5.1,test,small,optimum
scp42,BPSO,REFERENCE,V3-ELIT,16,10,6000,6000,70,525.0,2.5390625,True,0.0016666666666666668,469125,97275,11.959365583024919,3.13.15,2.5.1,test,small,optimum
scp42,BPSO,REFERENCE,V3-ELIT,17,10,6000,6000,31,525.0,2.5390625,True,0.0016666666666666668,468939,97400,11.935767500195652,3.13.15,2.5.1,test,small,optimum
scp42,BPSO,REFERENCE,V3-ELIT,18,10,6000,6000,32,525.0,2.5390625,True,0.0016666666666666668,468615,97251,11.91081116674468,3.13.15,2.5.1,test,small,optimum
scp42,BPSO,REFERENCE,V3-ELIT,19,10,6000,6000,114,525.0,2.5390625,True,0.0016666666666666668,469534,97421,11.992187957745045,3.13.15,2.5.1,test,small,optimum
scp42,BPSO,REFERENCE,V3-ELIT,2,10,6000,6000,25,525.0,2.5390625,True,0.0016666666666666668,469342,97349,11.371232625097036,3.13.15,2.5.1,test,small,optimum
scp42,BPSO,REFERENCE,V3-ELIT,20,10,6000,6000,60,525.0,2.5390625,True,0.0016666666666666668,468870,97290,12.184598000254482,3.13.15,2.5.1,test,small,optimum
scp42,BPSO,REFERENCE,V3-ELIT,21,10,6000,6000,132,525.0,2.5390625,True,0.0016666666666666668,468996,97215,11.74540749983862,3.13.15,2.5.1,test,small,optimum
scp42,BPSO,REFERENCE,V3-ELIT,22,10,6000,6000,22,525.0,2.5390625,True,0.0016666666666666668,469042,97323,11.79797379206866,3.13.15,2.5.1,test,small,optimum
scp42,BPSO,REFERENCE,V3-ELIT,23,10,6000,6000,37,525.0,2.5390625,True,0.0016666666666666668,468405,97256,11.778703707735986,3.13.15,2.5.1,test,small,optimum
scp42,BPSO,REFERENCE,V3-ELIT,24,10,6000,6000,34,525.0,2.5390625,True,0.0016666666666666668,469231,97444,11.286191833205521,3.13.15,2.5.1,test,small,optimum
scp42,BPSO,REFERENCE,V3-ELIT,25,10,6000,6000,110,525.0,2.5390625,True,0.0016666666666666668,469731,97612,11.66671079210937,3.13.15,2.5.1,test,small,optimum
scp42,BPSO,REFERENCE,V3-ELIT,26,10,6000,6000,25,525.0,2.5390625,True,0.0016666666666666668,469154,97268,11.661424458026886,3.13.15,2.5.1,test,small,optimum
scp42,BPSO,REFERENCE,V3-ELIT,27,10,6000,6000,105,525.0,2.5390625,True,0.0016666666666666668,469471,97360,11.755873125046492,3.13.15,2.5.1,test,small,optimum
scp42,BPSO,REFERENCE,V3-ELIT,28,10,6000,6000,31,525.0,2.5390625,True,0.0016666666666666668,469228,97539,12.26153483428061,3.13.15,2.5.1,test,small,optimum
scp42,BPSO,REFERENCE,V3-ELIT,29,10,6000,6000,107,525.0,2.5390625,True,0.0016666666666666668,469200,97322,12.274908790830523,3.13.15,2.5.1,test,small,optimum
scp42,BPSO,REFERENCE,V3-ELIT,3,10,6000,6000,62,525.0,2.5390625,True,0.0016666666666666668,469580,97469,11.430910874623805,3.13.15,2.5.1,test,small,optimum
